dataset,fold,method,first_order_diff_used,train_accuracy,train_auc,test_accuracy,test_auc
hepatitis,3,storm multirocket,1,0.9373601789709172,0.9282396848434584,0.9019607843137256,0.888095238095238
hepatitis,4,minirocket,0,0.9910913140311804,0.9899235794404042,0.7959183673469388,0.8043103448275862
hepatitis,4,multirocket,0,0.975501113585746,0.9733555199474094,0.8163265306122449,0.8060344827586207
hepatitis,4,multirocket,1,0.979955456570156,0.9779674596326884,0.8571428571428571,0.8405172413793103
hepatitis,4,storm minirocket,0,0.9955456570155902,0.9953880603147212,0.8979591836734694,0.8905172413793103
hepatitis,4,storm multirocket,0,0.8307349665924276,0.8085480093676815,0.8571428571428571,0.8482758620689655
hepatitis,4,storm multirocket,1,0.9955456570155902,0.9953880603147212,0.8367346938775511,0.8387931034482758
hepatitis,5,minirocket,0,0.9910714285714286,0.9907619342200228,0.86,0.8583333333333334
hepatitis,5,multirocket,0,1.0,1.0,0.9,0.9
hepatitis,5,multirocket,1,1.0,1.0,0.86,0.8666666666666666
hepatitis,5,storm minirocket,0,0.8080357142857143,0.7853180740282504,0.86,0.8500000000000001
hepatitis,5,storm multirocket,0,0.7991071428571429,0.7803072481699144,0.88,0.8666666666666667
hepatitis,5,storm multirocket,1,0.7946428571428571,0.7875244870605218,0.92,0.9166666666666666
hepatitis,6,minirocket,0,0.9866071428571428,0.9852515905147484,0.76,0.7602627257799671
hepatitis,6,multirocket,0,0.9799107142857144,0.9778773857721228,0.8,0.7947454844006568
hepatitis,6,multirocket,1,0.9776785714285714,0.9768652400231348,0.8,0.7947454844006568
hepatitis,6,storm minirocket,0,0.9977678571428572,0.9972527472527472,0.9,0.88752052545156
hepatitis,6,storm multirocket,0,0.8214285714285714,0.8019086176980914,0.88,0.8637110016420362
hepatitis,6,storm multirocket,1,0.8191964285714286,0.7913533834586466,0.88,0.8571428571428572
hepatitis,7,minirocket,0,0.9397321428571428,0.9363748840086608,0.82,0.8083333333333333
hepatitis,7,multirocket,0,0.96875,0.9659758738014228,0.82,0.8083333333333333
hepatitis,7,multirocket,1,0.9754464285714286,0.97332714712857,0.84,0.825
hepatitis,7,storm minirocket,0,1.0,1.0,0.86,0.8333333333333334
hepatitis,7,storm multirocket,0,0.8950892857142857,0.8758119393751933,0.88,0.85
hepatitis,7,storm multirocket,1,0.9508928571428572,0.9483451902257964,0.88,0.8666666666666667
hepatitis,8,minirocket,0,0.9287305122494433,0.9245038826574634,0.8367346938775511,0.8310344827586207
hepatitis,8,multirocket,0,0.977728285077951,0.976940301573606,0.8163265306122449,0.8137931034482759
hepatitis,8,multirocket,1,0.9821826280623608,0.9798471588808084,0.8163265306122449,0.8137931034482759
hepatitis,8,storm minirocket,0,0.8530066815144766,0.8307551666050371,0.8571428571428571,0.8405172413793103
hepatitis,8,storm multirocket,0,0.9665924276169264,0.9632790993878138,0.8979591836734694,0.875
hepatitis,8,storm multirocket,1,0.8797327394209354,0.8720674637413206,0.8367346938775511,0.8232758620689656
hepatitis,9,minirocket,0,0.9463087248322148,0.9409496164213144,0.8431372549019608,0.8452380952380952
hepatitis,9,multirocket,0,0.977628635346756,0.9742483931163176,0.803921568627451,0.8119047619047619
hepatitis,9,multirocket,1,0.9798657718120806,0.976135185569148,0.8235294117647058,0.8214285714285714
hepatitis,9,storm minirocket,0,0.9463087248322148,0.9375077752436244,0.8627450980392157,0.8547619047619047
hepatitis,9,storm multirocket,0,0.8993288590604027,0.9073501969728384,0.8235294117647058,0.8428571428571429
hepatitis,9,storm multirocket,1,0.9552572706935124,0.9502177068214804,0.8431372549019608,0.8452380952380952
musekey,0,minirocket,0,0.9907407407407408,0.9999832259796028,0.8333333333333334,0.938858695652174
musekey,0,multirocket,0,0.9938271604938272,0.999916129898014,0.6666666666666666,0.9524456521739132
musekey,0,multirocket,1,0.9969135802469136,0.9999776346394704,0.6111111111111112,0.9583333333333334
musekey,0,storm minirocket,0,0.9969135802469136,1.0,0.8055555555555556,0.9764492753623188
musekey,0,storm multirocket,0,0.6882716049382716,0.9799941850062625,0.7222222222222222,0.977355072463768
musekey,0,storm multirocket,1,0.9814814814814816,0.9999273125782788,0.7222222222222222,0.977355072463768
musekey,1,minirocket,0,0.9938271604938272,0.999972043299338,0.8055555555555556,0.9818840579710144
musekey,1,multirocket,0,1.0,1.0,0.75,0.9732789855072465
musekey,1,multirocket,1,0.9969135802469136,0.999972043299338,0.75,0.9633152173913044
musekey,1,storm minirocket,0,0.9444444444444444,0.99885936661299,0.8333333333333334,0.988677536231884
musekey,1,storm multirocket,0,0.9938271604938272,0.9999552692789409,0.7222222222222222,0.9827898550724636
musekey,1,storm multirocket,1,0.0648148148148148,0.5467324208266238,0.6111111111111112,0.9583333333333334
musekey,2,minirocket,0,0.9938271604938272,0.9999888173197352,0.6944444444444444,0.9343297101449276
musekey,2,multirocket,0,1.0,1.0,0.6666666666666666,0.9560688405797102
musekey,2,multirocket,1,0.9938271604938272,0.999972043299338,0.6388888888888888,0.9551630434782608
musekey,2,storm minirocket,0,0.9567901234567902,0.9990215154768296,0.8055555555555556,0.9841485507246376
musekey,2,storm multirocket,0,0.9228395061728396,0.998193997137234,0.75,0.9669384057971014
musekey,2,storm multirocket,1,0.9969135802469136,0.9999608606190732,0.7222222222222222,0.9723731884057972
musekey,3,minirocket,0,0.9938271604938272,0.9999944086598676,0.75,0.9610507246376812
musekey,3,multirocket,0,1.0,1.0,0.75,0.9479166666666666
musekey,3,multirocket,1,1.0,0.9999832259796028,0.7222222222222222,0.9447463768115942
musekey,3,storm minirocket,0,0.9722222222222222,0.999530327428878,0.8611111111111112,0.9850543478260868
musekey,3,storm multirocket,0,0.9938271604938272,1.0,0.75,0.9615036231884058
musekey,3,storm multirocket,1,1.0,0.9999832259796028,0.6666666666666666,0.957427536231884
musekey,4,minirocket,0,0.9907407407407408,0.9999888173197352,0.75,0.9782608695652174
musekey,4,multirocket,0,1.0,1.0,0.8333333333333334,0.9755434782608696
musekey,4,multirocket,1,0.9969135802469136,1.0,0.8055555555555556,0.96875
musekey,4,storm minirocket,0,0.9783950617283952,0.9999440865986758,0.9166666666666666,0.9868659420289856
musekey,4,storm multirocket,0,0.8858024691358025,0.9953424136697084,0.75,0.9338768115942028
musekey,4,storm multirocket,1,0.9938271604938272,0.9999552692789409,0.7222222222222222,0.9750905797101448
musekey,5,minirocket,0,0.9907407407407408,0.9999832259796028,0.75,0.9818840579710144
musekey,5,multirocket,0,1.0,1.0,0.7777777777777778,0.977355072463768
musekey,5,multirocket,1,0.9969135802469136,0.999972043299338,0.7222222222222222,0.977355072463768
musekey,5,storm minirocket,0,0.9907407407407408,0.999972043299338,0.8888888888888888,0.991394927536232
musekey,5,storm multirocket,0,0.9228395061728396,0.9957002594381822,0.7777777777777778,0.9596920289855072
musekey,5,storm multirocket,1,0.9969135802469136,0.999972043299338,0.7222222222222222,0.977355072463768
musekey,6,minirocket,0,0.9907407407407408,0.9999552692789409,0.75,0.9895833333333334
musekey,6,multirocket,0,1.0,1.0,0.75,0.9832427536231884
musekey,6,multirocket,1,0.9938271604938272,0.9999552692789409,0.7222222222222222,0.9750905797101448
musekey,6,storm minirocket,0,0.9351851851851852,0.9984400161030595,0.9166666666666666,0.9846014492753624
musekey,6,storm multirocket,0,0.9351851851851852,0.999429683306495,0.8611111111111112,0.9923007246376812
musekey,6,storm multirocket,1,0.9938271604938272,0.999972043299338,0.7777777777777778,0.9497282608695652
musekey,7,minirocket,0,1.0,0.9999944086598676,0.8333333333333334,0.957427536231884
musekey,7,multirocket,0,1.0,1.0,0.6944444444444444,0.9637681159420288
musekey,7,multirocket,1,0.9969135802469136,0.9999608606190732,0.7222222222222222,0.9723731884057972
musekey,7,storm minirocket,0,0.9660493827160492,0.9997595723743068,0.9166666666666666,0.9823369565217392
musekey,7,storm multirocket,0,0.9629629629629628,0.999608606190732,0.8611111111111112,0.9669384057971014
musekey,7,storm multirocket,1,0.9969135802469136,1.0,0.8055555555555556,0.96875
musekey,8,minirocket,0,0.9907407407407408,0.9999664519592056,0.8055555555555556,0.9433876811594204
musekey,8,multirocket,0,1.0,1.0,0.8333333333333334,0.9479166666666666
musekey,8,multirocket,1,0.9938271604938272,0.999972043299338,0.7777777777777778,0.9497282608695652
musekey,8,storm minirocket,0,0.984567901234568,0.9998098944354984,0.8888888888888888,0.9805253623188406
musekey,8,storm multirocket,0,0.6388888888888888,0.9784957058507782,0.7777777777777778,0.9556159420289856
musekey,8,storm multirocket,1,0.9691358024691358,0.9993178565038467,0.75,0.977355072463768
musekey,9,minirocket,0,0.9969135802469136,0.9999776346394704,0.75,0.9628623188405796
musekey,9,multirocket,0,1.0,1.0,0.6388888888888888,0.9569746376811594
musekey,9,multirocket,1,1.0,0.9999832259796028,0.6666666666666666,0.957427536231884
musekey,9,storm minirocket,0,0.984567901234568,0.9998937645374844,0.8333333333333334,0.9850543478260868
musekey,9,storm multirocket,0,0.8395061728395061,0.9971707818930042,0.75,0.9619565217391304
musekey,9,storm multirocket,1,0.9783950617283952,0.9998098944354984,0.75,0.9664855072463768
pioneer,0,minirocket,0,1.0,1.0,1.0,1.0
pioneer,0,multirocket,0,1.0,1.0,1.0,1.0
pioneer,0,multirocket,1,1.0,1.0,1.0,1.0
pioneer,0,storm minirocket,0,0.9655172413793104,1.0,1.0,1.0
pioneer,0,storm multirocket,0,0.9172413793103448,1.0,1.0,1.0
pioneer,0,storm multirocket,1,0.8758620689655172,0.9781559877955758,1.0,1.0
pioneer,1,minirocket,0,1.0,1.0,1.0,1.0
pioneer,1,multirocket,0,1.0,1.0,1.0,1.0
pioneer,1,multirocket,1,1.0,1.0,0.8125,0.85
pioneer,1,storm minirocket,0,0.9930555555555556,0.99906015037594,1.0,1.0
pioneer,1,storm multirocket,0,0.9513888888888888,1.0,1.0,1.0
pioneer,1,storm multirocket,1,0.9930555555555556,0.9999523264683448,1.0,1.0
pioneer,2,minirocket,0,1.0,1.0,1.0,1.0
pioneer,2,multirocket,0,1.0,1.0,0.9333333333333332,0.95
pioneer,2,multirocket,1,1.0,1.0,1.0,1.0
pioneer,2,storm minirocket,0,0.9172413793103448,0.9988304093567252,1.0,1.0
pioneer,2,storm multirocket,0,0.9793103448275862,1.0,1.0,1.0
pioneer,2,storm multirocket,1,0.9379310344827586,0.9762045512331552,1.0,0.9583333333333334
pioneer,3,minirocket,0,1.0,1.0,1.0,1.0
pioneer,3,multirocket,0,1.0,1.0,0.9375,0.75
pioneer,3,multirocket,1,1.0,1.0,1.0,1.0
pioneer,3,storm minirocket,0,0.9722222222222222,0.9998569794050344,1.0,1.0
pioneer,3,storm multirocket,0,0.9652777777777778,0.9997412008281572,1.0,1.0
pioneer,3,storm multirocket,1,0.9305555555555556,0.9960294758635718,1.0,1.0
pioneer,4,minirocket,0,1.0,1.0,1.0,1.0
pioneer,4,multirocket,0,1.0,1.0,1.0,1.0
pioneer,4,multirocket,1,1.0,1.0,1.0,1.0
pioneer,4,storm minirocket,0,0.9929577464788732,0.9999504999505,1.0,1.0
pioneer,4,storm multirocket,0,0.9929577464788732,0.999819678391107,1.0,1.0
pioneer,4,storm multirocket,1,0.9929577464788732,0.9999504999505,1.0,1.0
pioneer,5,minirocket,0,1.0,1.0,1.0,1.0
pioneer,5,multirocket,0,1.0,1.0,1.0,1.0
pioneer,5,multirocket,1,1.0,1.0,1.0,1.0
pioneer,5,storm minirocket,0,1.0,1.0,1.0,1.0
pioneer,5,storm multirocket,0,0.9586206896551724,1.0,1.0,1.0
pioneer,5,storm multirocket,1,0.8551724137931035,0.9469902110348336,1.0,1.0
pioneer,6,minirocket,0,1.0,1.0,1.0,1.0
pioneer,6,multirocket,0,1.0,1.0,1.0,1.0
pioneer,6,multirocket,1,1.0,1.0,1.0,1.0
pioneer,6,storm minirocket,0,0.9791666666666666,1.0,1.0,1.0
pioneer,6,storm multirocket,0,0.9722222222222222,0.9976299444262832,1.0,1.0
pioneer,6,storm multirocket,1,0.9513888888888888,0.991398332788493,1.0,1.0
pioneer,7,minirocket,0,1.0,1.0,1.0,1.0
pioneer,7,multirocket,0,1.0,1.0,0.9333333333333332,1.0
