dataset,fold,method,first_order_diff_used,train_accuracy,train_auc,test_accuracy,test_auc
pioneer,9,minirocket,0,1.0,1.0,1.0,1.0
pioneer,9,multirocket,0,1.0,1.0,1.0,1.0
pioneer,9,multirocket,1,1.0,1.0,0.9444444444444444,0.987878787878788
pioneer,9,storm minirocket,0,1.0,1.0,1.0,1.0
pioneer,9,storm multirocket,0,1.0,1.0,1.0,1.0
pioneer,9,storm multirocket,1,1.0,1.0,1.0,1.0
skating,0,minirocket,0,1.0,1.0,1.0,1.0
skating,0,multirocket,0,1.0,1.0,0.9607843137254902,0.9464096749811036
skating,0,multirocket,1,1.0,1.0,0.9803921568627452,0.9993197278911564
skating,0,storm minirocket,0,1.0,1.0,1.0,1.0
skating,0,storm multirocket,0,0.977035490605428,0.998413143382353,1.0,1.0
skating,0,storm multirocket,1,0.9916492693110648,0.9994485294117648,1.0,1.0
skating,1,minirocket,0,1.0,1.0,1.0,1.0
skating,1,multirocket,0,1.0,1.0,1.0,1.0
skating,1,multirocket,1,1.0,1.0,1.0,1.0
skating,1,storm minirocket,0,1.0,1.0,1.0,1.0
skating,1,storm multirocket,0,1.0,1.0,1.0,1.0
skating,1,storm multirocket,1,1.0,1.0,1.0,1.0
skating,2,minirocket,0,1.0,1.0,1.0,1.0
skating,2,multirocket,0,1.0,1.0,1.0,1.0
skating,2,multirocket,1,1.0,1.0,1.0,1.0
skating,2,storm minirocket,0,0.9706498951781972,0.9988098434356136,1.0,1.0
skating,2,storm multirocket,0,0.979035639412998,0.998899909875922,1.0,1.0
skating,2,storm multirocket,1,0.9832285115303984,0.999414425019107,1.0,1.0
skating,3,minirocket,0,1.0,1.0,1.0,1.0
skating,3,multirocket,0,1.0,1.0,1.0,1.0
skating,3,multirocket,1,1.0,1.0,1.0,1.0
skating,3,storm minirocket,0,0.9937106918238994,0.999911971830986,1.0,1.0
skating,3,storm multirocket,0,0.9748427672955976,0.9992112057557764,1.0,1.0
skating,3,storm multirocket,1,0.979035639412998,0.998525289975145,1.0,0.999404761904762
skating,4,minirocket,0,1.0,1.0,1.0,1.0
skating,4,multirocket,0,1.0,1.0,1.0,1.0
skating,4,multirocket,1,1.0,1.0,1.0,1.0
skating,4,storm minirocket,0,1.0,1.0,1.0,1.0
skating,4,storm multirocket,0,1.0,1.0,1.0,1.0
skating,4,storm multirocket,1,1.0,1.0,1.0,1.0
skating,5,minirocket,0,1.0,1.0,0.981132075471698,0.9994708994708996
skating,5,multirocket,0,1.0,1.0,1.0,1.0
skating,5,multirocket,1,1.0,1.0,0.981132075471698,1.0
skating,5,storm minirocket,0,1.0,1.0,1.0,1.0
skating,5,storm multirocket,0,1.0,1.0,1.0,1.0
skating,5,storm multirocket,1,0.9916142557651992,1.0,1.0,0.9994708994708996
skating,6,minirocket,0,1.0,1.0,0.9807692307692308,1.0
skating,6,multirocket,0,1.0,1.0,1.0,1.0
skating,6,multirocket,1,1.0,1.0,0.9807692307692308,1.0
skating,6,storm minirocket,0,1.0,1.0,1.0,1.0
skating,6,storm multirocket,0,0.997907949790795,1.0,1.0,1.0
skating,6,storm multirocket,1,0.99581589958159,0.9998178162109916,1.0,1.0
skating,7,minirocket,0,1.0,1.0,0.9814814814814816,1.0
skating,7,multirocket,0,1.0,1.0,1.0,1.0
skating,7,multirocket,1,1.0,1.0,1.0,1.0
skating,7,storm minirocket,0,1.0,1.0,1.0,1.0
skating,7,storm multirocket,0,0.9957983193277312,0.9999938725490196,1.0,1.0
skating,7,storm multirocket,1,0.9957983193277312,0.9999782621381886,1.0,1.0
skating,8,minirocket,0,1.0,1.0,1.0,1.0
skating,8,multirocket,0,1.0,1.0,1.0,1.0
skating,8,multirocket,1,1.0,1.0,1.0,1.0
skating,8,storm minirocket,0,0.99581589958159,0.9999266431924884,1.0,1.0
skating,8,storm multirocket,0,0.99163179916318,0.9999881043557284,1.0,1.0
skating,8,storm multirocket,1,0.99581589958159,0.9999510666942834,1.0,1.0
skating,9,minirocket,0,1.0,1.0,0.9821428571428572,1.0
skating,9,multirocket,0,1.0,1.0,1.0,1.0
skating,9,multirocket,1,1.0,1.0,1.0,1.0
skating,9,storm minirocket,0,0.9831223628691984,0.9991369672542988,1.0,1.0
skating,9,storm multirocket,0,0.989451476793249,0.999692629616618,1.0,1.0
skating,9,storm multirocket,1,0.989451476793249,0.9995960269629738,1.0,1.0
weather,0,minirocket,0,0.983739837398374,0.999535810213978,0.9375,0.9971590909090908
weather,0,multirocket,0,1.0,1.0,0.9166666666666666,0.9985795454545454
weather,0,multirocket,1,1.0,1.0,0.9166666666666666,0.9995265151515152
weather,0,storm minirocket,0,1.0,1.0,1.0,1.0
weather,0,storm multirocket,0,1.0,1.0,1.0,1.0
weather,0,storm multirocket,1,1.0,1.0,0.9791666666666666,0.9990530303030304
weather,1,minirocket,0,0.9833333333333332,0.9995691287878788,0.9166666666666666,0.981818181818182
weather,1,multirocket,0,1.0,1.0,0.9666666666666668,0.9948484848484848
weather,1,multirocket,1,1.0,1.0,0.9666666666666668,0.9930303030303032
weather,1,storm minirocket,0,0.975,0.999441287878788,0.9833333333333332,0.9993939393939396
weather,1,storm multirocket,0,1.0,1.0,1.0,1.0
weather,1,storm multirocket,1,1.0,1.0,1.0,1.0
weather,2,minirocket,0,0.9817073170731708,0.9993961026084762,0.9166666666666666,0.9981060606060606
weather,2,multirocket,0,1.0,1.0,0.9583333333333334,0.9985795454545454
weather,2,multirocket,1,1.0,1.0,0.9583333333333334,1.0
weather,2,storm minirocket,0,0.967479674796748,0.9991662610639408,0.9791666666666666,0.9981060606060606
weather,2,storm multirocket,0,0.967479674796748,0.9993645557298144,1.0,1.0
weather,2,storm multirocket,1,0.9878048780487804,0.9999369062426764,1.0,1.0
weather,3,minirocket,0,0.9833333333333332,0.9994176136363636,0.9666666666666668,0.999090909090909
weather,3,multirocket,0,1.0,1.0,0.9833333333333332,1.0
weather,3,multirocket,1,1.0,1.0,0.9833333333333332,1.0
weather,3,storm minirocket,0,0.9791666666666666,0.9997253787878788,1.0,1.0
weather,3,storm multirocket,0,0.99375,0.999995265151515,1.0,1.0
weather,3,storm multirocket,1,0.9729166666666668,0.9995880681818182,0.9666666666666668,0.9975757575757576
weather,4,minirocket,0,0.983739837398374,0.9995448236078812,0.8333333333333334,0.9711174242424242
weather,4,multirocket,0,1.0,1.0,0.875,0.9947916666666666
weather,4,multirocket,1,1.0,1.0,0.8958333333333334,0.993844696969697
weather,4,storm minirocket,0,0.9979674796747968,1.0,0.8958333333333334,0.990530303030303
weather,4,storm multirocket,0,1.0,1.0,0.9791666666666666,0.9971590909090908
weather,4,storm multirocket,1,0.9878048780487804,0.9997791718493684,0.9375,0.9881628787878788
weather,5,minirocket,0,0.9895833333333334,0.9992755681818184,0.85,0.9893939393939394
weather,5,multirocket,0,1.0,1.0,0.9,0.990909090909091
weather,5,multirocket,1,1.0,1.0,0.9,0.9915151515151516
weather,5,storm minirocket,0,0.9979166666666668,1.0,0.9666666666666668,0.9933333333333334
weather,5,storm multirocket,0,1.0,1.0,0.9333333333333332,0.9954545454545456
weather,5,storm multirocket,1,0.9979166666666668,1.0,0.9333333333333332,0.9933333333333334
weather,6,minirocket,0,0.983739837398374,0.999427649487138,1.0,1.0
weather,6,multirocket,0,1.0,1.0,1.0,1.0
weather,6,multirocket,1,1.0,1.0,1.0,1.0
weather,6,storm minirocket,0,0.8475609756097561,0.9812160871054388,1.0,1.0
weather,6,storm multirocket,0,0.9390243902439024,0.9951733275647612,1.0,1.0
weather,6,storm multirocket,1,0.9857723577235772,0.99997295981829,1.0,1.0
weather,7,minirocket,0,0.9833333333333332,0.9994791666666664,0.8833333333333333,0.9881818181818184
weather,7,multirocket,0,1.0,1.0,0.9,0.9936363636363637
weather,7,multirocket,1,1.0,1.0,0.9,0.9966666666666668
weather,7,storm minirocket,0,0.9791666666666666,0.9997443181818182,0.9666666666666668,0.9957575757575756
weather,7,storm multirocket,0,1.0,1.0,0.9833333333333332,1.0
weather,7,storm multirocket,1,0.9625,0.9992045454545456,0.9666666666666668,0.9927272727272728
weather,8,minirocket,0,0.983739837398374,0.999427649487138,0.8541666666666666,0.9971590909090908
weather,8,multirocket,0,1.0,1.0,1.0,1.0
weather,8,multirocket,1,1.0,1.0,0.9166666666666666,1.0
weather,8,storm minirocket,0,0.9939024390243902,0.99997295981829,1.0,1.0
weather,8,storm multirocket,0,0.9796747967479674,0.9998017053341264,1.0,1.0
weather,8,storm multirocket,1,0.9695121951219512,0.9993735691237178,1.0,1.0
weather,9,minirocket,0,0.9895833333333334,0.9997395833333332,0.75,0.9642424242424243
weather,9,multirocket,0,1.0,1.0,0.8,0.8872727272727273
weather,9,multirocket,1,1.0,1.0,0.85,0.911818181818182
weather,9,storm minirocket,0,1.0,1.0,0.8333333333333334,0.9551515151515152
weather,9,storm multirocket,0,1.0,1.0,0.8333333333333334,0.9596969696969696
weather,9,storm multirocket,1,1.0,1.0,0.8333333333333334,0.9651515151515152
